epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_f1,val_loss,val_precision,val_recall
,0.001,0,,,,,,,
0,,24,,1.0151844024658203,,,,,
0,,49,,0.6826534271240234,,,,,
0,,52,,,0.7696629166603088,0.7645061016082764,0.6428447365760803,0.7604122161865234,0.794563353061676
0,,52,0.6458583474159241,,,,,,
,0.001,53,,,,,,,
1,,74,,0.9335641860961914,,,,,
1,,99,,0.495833158493042,,,,,
1,,105,,,0.817415714263916,0.8122097253799438,0.47628912329673767,0.806403636932373,0.8245242238044739
1,,105,0.7941176295280457,,,,,,
,0.001,106,,,,,,,
2,,124,,0.4880034923553467,,,,,
2,,149,,0.5458592176437378,,,,,
2,,158,,,0.834269642829895,0.8304933905601501,0.4562619626522064,0.8262428641319275,0.8434782028198242
2,,158,0.8079231977462769,,,,,,
,0.001,159,,,,,,,
3,,174,,0.3303624987602234,,,,,
3,,199,,0.33079326152801514,,,,,
3,,211,,,0.8146067261695862,0.8135107159614563,0.4859205186367035,0.8145270943641663,0.8386546969413757
3,,211,0.819327712059021,,,,,,
,0.001,212,,,,,,,
4,,224,,0.5118740797042847,,,,,
4,,249,,0.47430142760276794,,,,,
4,,264,,,0.817415714263916,0.8126825094223022,0.47412967681884766,0.8083952069282532,0.8319041728973389
4,,264,0.8175269961357117,,,,,,
,0.001,265,,,,,,,
5,,274,,0.8707423210144043,,,,,
5,,299,,0.47422540187835693,,,,,
5,,317,,,0.8117977380752563,0.8082493543624878,0.47972047328948975,0.8027582764625549,0.8213639855384827
5,,317,0.8415366411209106,,,,,,
,0.001,318,,,,,,,
6,,324,,0.49431610107421875,,,,,
6,,349,,0.5179790258407593,,,,,
6,,370,,,0.834269642829895,0.8358261585235596,0.4255922734737396,0.8332460522651672,0.8438076376914978
6,,370,0.808523416519165,,,,,,
,0.001,371,,,,,,,
7,,374,,0.45122212171554565,,,,,
7,,399,,0.312696635723114,,,,,
7,,423,,,0.834269642829895,0.8323911428451538,0.43062424659729004,0.8259227871894836,0.8438094854354858
7,,423,0.8337334990501404,,,,,,
,0.001,424,,,,,,,
8,,424,,0.4806634485721588,,,,,
8,,449,,0.3190067410469055,,,,,
8,,474,,0.18893206119537354,,,,,
8,,476,,,0.8202247023582458,0.8228179216384888,0.4644611179828644,0.8239312171936035,0.8425523638725281
8,,476,0.8403361439704895,,,,,,
,0.001,477,,,,,,,
9,,499,,0.5103663206100464,,,,,
9,,524,,0.3157985806465149,,,,,
9,,529,,,0.8146067261695862,0.8123427033424377,0.45428356528282166,0.8039764165878296,0.8287732601165771
9,,529,0.8343337178230286,,,,,,
,0.001,530,,,,,,,
10,,549,,0.40462785959243774,,,,,
10,,574,,0.5600723028182983,,,,,
10,,582,,,0.8258426785469055,0.826469898223877,0.4337294101715088,0.8194819688796997,0.844019889831543
10,,582,0.8421368598937988,,,,,,
,0.0001,583,,,,,,,
11,,599,,0.4729355275630951,,,,,
11,,624,,0.47642266750335693,,,,,
11,,635,,,0.8258426785469055,0.8248825073242188,0.4265722930431366,0.8167738914489746,0.8404809236526489
11,,635,0.8403361439704895,,,,,,
