epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_f1,val_loss,val_precision,val_recall
9,,524,,1.0298004150390625,,,,,
9,,529,,,0.7921348214149475,0.8046586513519287,0.8147160410881042,0.7941205501556396,0.8234482407569885
9,,529,0.7376950979232788,,,,,,
,0.0001,530,,,,,,,
10,,549,,0.8349266052246094,,,,,
10,,574,,1.04345703125,,,,,
10,,582,,,0.783707857131958,0.797440767288208,0.7884948253631592,0.7898144721984863,0.8180134296417236
10,,582,0.7418967485427856,,,,,,
,0.0001,583,,,,,,,
11,,599,,0.7360496520996094,,,,,
11,,624,,0.8896942138671875,,,,,
11,,635,,,0.8033707737922668,0.8159889578819275,0.744490385055542,0.8078017234802246,0.8402155637741089
11,,635,0.743697464466095,,,,,,
,0.0001,636,,,,,,,
12,,649,,1.017791748046875,,,,,
12,,674,,0.8453330993652344,,,,,
12,,688,,,0.7977527976036072,0.8106486201286316,0.730133593082428,0.8067647814750671,0.8376939296722412
12,,688,0.767707109451294,,,,,,
,0.0001,689,,,,,,,
13,,699,,0.7009334564208984,,,,,
13,,724,,0.8855667114257812,,,,,
13,,741,,,0.8033707737922668,0.8131809234619141,0.7104530930519104,0.8059132099151611,0.8294283151626587
13,,741,0.7466986775398254,,,,,,
,0.0001,742,,,,,,,
14,,749,,0.751251220703125,,,,,
14,,774,,0.7866668701171875,,,,,
14,,794,,,0.8089887499809265,0.820254921913147,0.6805550456047058,0.8123217225074768,0.8381056785583496
14,,794,0.7515006065368652,,,,,,
,0.0001,795,,,,,,,
15,,799,,0.7415122985839844,,,,,
15,,824,,0.7830314636230469,,,,,
15,,847,,,0.8230336904525757,0.8342266082763672,0.6499750018119812,0.8258610963821411,0.8517420887947083
15,,847,0.7478991746902466,,,,,,
,0.0001,848,,,,,,,
16,,849,,0.863250732421875,,,,,
16,,874,,0.8395652770996094,,,,,
16,,899,,0.7146987915039062,,,,,
16,,900,,,0.8146067261695862,0.8276491165161133,0.6479865312576294,0.8255316615104675,0.8490283489227295
16,,900,0.7599039673805237,,,,,,
,0.0001,901,,,,,,,
17,,924,,0.6672649383544922,,,,,
17,,949,,0.8585014343261719,,,,,
17,,953,,,0.8146067261695862,0.8253465890884399,0.6304439306259155,0.8169741630554199,0.8437051773071289
17,,953,0.7767106890678406,,,,,,
,0.0001,954,,,,,,,
18,,974,,0.7291965484619141,,,,,
18,,999,,0.7744154930114746,,,,,
18,,1006,,,0.8117977380752563,0.8234877586364746,0.6299587488174438,0.8196009397506714,0.8454051613807678
18,,1006,0.7749099731445312,,,,,,
,0.0001,1007,,,,,,,
19,,1024,,0.7777557373046875,,,,,
19,,1049,,0.6740627288818359,,,,,
19,,1059,,,0.8061797618865967,0.8166268467903137,0.6265249252319336,0.8090225458145142,0.8399190902709961
19,,1059,0.7635053992271423,,,,,,
,0.0001,1060,,,,,,,
20,,1074,,0.621246337890625,,,,,
20,,1099,,0.8313159942626953,,,,,
20,,1112,,,0.8117977380752563,0.8259590268135071,0.6006555557250977,0.8186702728271484,0.8493540287017822
20,,1112,0.7917166948318481,,,,,,
,0.0001,1113,,,,,,,
21,,1124,,0.6383213996887207,,,,,
21,,1149,,0.6625404357910156,,,,,
21,,1165,,,0.8230336904525757,0.832295835018158,0.5783342719078064,0.8235663175582886,0.8490575551986694
21,,1165,0.8079231977462769,,,,,,
,0.0001,1166,,,,,,,
22,,1174,,0.8940467834472656,,,,,
22,,1199,,0.6815652847290039,,,,,
22,,1218,,,0.8230336904525757,0.8353244066238403,0.5687776803970337,0.8280426859855652,0.8496853113174438
22,,1218,0.785114049911499,,,,,,
,0.0001,1219,,,,,,,
23,,1224,,0.6598968505859375,,,,,
23,,1249,,0.7481203079223633,,,,,
23,,1271,,,0.8061797618865967,0.8203015327453613,0.5720266103744507,0.8140856027603149,0.8397507667541504
23,,1271,0.7767106890678406,,,,,,
,0.0001,1272,,,,,,,
24,,1274,,0.7162675857543945,,,,,
24,,1299,,0.5294055938720703,,,,,
24,,1324,,1.40771484375,,,,,
24,,1324,,,0.8117977380752563,0.8240394592285156,0.5483423471450806,0.818104088306427,0.8415641784667969
24,,1324,0.7647058963775635,,,,,,
,0.0001,1325,,,,,,,
25,,1349,,0.8167572021484375,,,,,
25,,1374,,0.7102270126342773,,,,,
25,,1377,,,0.8089887499809265,0.8168542385101318,0.5554476976394653,0.8067710399627686,0.8329198360443115
25,,1377,0.7935174107551575,,,,,,
,0.0001,1378,,,,,,,
26,,1399,,0.5369155406951904,,,,,
26,,1424,,0.5505304336547852,,,,,
26,,1430,,,0.8117977380752563,0.823424756526947,0.5378003716468811,0.8188652992248535,0.8418643474578857
26,,1430,0.7689075469970703,,,,,,
,0.0001,1431,,,,,,,
27,,1449,,0.6668848991394043,,,,,
27,,1474,,0.6183381080627441,,,,,
27,,1483,,,0.8286516666412354,0.8377095460891724,0.5201591849327087,0.8313931226730347,0.8523843288421631
27,,1483,0.7857142686843872,,,,,,
,0.0001,1484,,,,,,,
28,,1499,,0.8160090446472168,,,,,
28,,1524,,0.5295858383178711,,,,,
28,,1536,,,0.8258426785469055,0.835475504398346,0.5282908082008362,0.8318148851394653,0.8528162240982056
28,,1536,0.7737094759941101,,,,,,
,0.0001,1537,,,,,,,
29,,1549,,0.5618038177490234,,,,,
29,,1574,,0.7091102600097656,,,,,
29,,1589,,,0.8202247023582458,0.830782949924469,0.5112218260765076,0.8245581388473511,0.8524337410926819
29,,1589,0.7989195585250854,,,,,,
,0.0001,1590,,,,,,,
30,,1599,,0.6962695121765137,,,,,
30,,1624,,0.7081942558288574,,,,,
30,,1642,,,0.8146067261695862,0.8254728317260742,0.5358390212059021,0.8236597776412964,0.844777524471283
30,,1642,0.7887154817581177,,,,,,
,0.0001,1643,,,,,,,
31,,1649,,0.5669169425964355,,,,,
31,,1674,,0.5820827484130859,,,,,
31,,1695,,,0.8230336904525757,0.8326903581619263,0.5041310787200928,0.8278326988220215,0.844810426235199
31,,1695,0.7749099731445312,,,,,,
,0.0001,1696,,,,,,,
32,,1699,,0.5740423202514648,,,,,
32,,1724,,0.5733587741851807,,,,,
32,,1748,,,0.8117977380752563,0.8198124766349792,0.5103982090950012,0.8140766024589539,0.8393445014953613
32,,1748,0.790516197681427,,,,,,
,0.0001,1749,,,,,,,
33,,1749,,0.6246919631958008,,,,,
33,,1774,,0.6438102722167969,,,,,
33,,1799,,0.41982555389404297,,,,,
33,,1801,,,0.8286516666412354,0.8372277021408081,0.4947110414505005,0.8317789435386658,0.8502452373504639
33,,1801,0.7971188426017761,,,,,,
,0.0001,1802,,,,,,,
34,,1824,,0.6369943618774414,,,,,
34,,1849,,0.6354620456695557,,,,,
34,,1854,,,0.8286516666412354,0.8396593332290649,0.48720240592956543,0.8351213932037354,0.8525984287261963
34,,1854,0.8043217062950134,,,,,,
,0.0001,1855,,,,,,,
35,,1874,,0.5688116550445557,,,,,
35,,1899,,0.5301580429077148,,,,,
35,,1907,,,0.8398876190185547,0.8479965925216675,0.46935009956359863,0.8479166626930237,0.8540349006652832
35,,1907,0.7953181266784668,,,,,,
,0.0001,1908,,,,,,,
36,,1924,,0.8670673370361328,,,,,
36,,1949,,0.6636743545532227,,,,,
36,,1960,,,0.8258426785469055,0.8363602757453918,0.4802273213863373,0.8348857164382935,0.8504611253738403
36,,1960,0.8031212687492371,,,,,,
,0.0001,1961,,,,,,,
37,,1974,,0.6090811491012573,,,,,
37,,1999,,1.0311717987060547,,,,,
37,,2013,,,0.8089887499809265,0.8204742670059204,0.5136504173278809,0.816548764705658,0.8447756767272949
37,,2013,0.7827130556106567,,,,,,
,0.0001,2014,,,,,,,
38,,2024,,0.5788211822509766,,,,,
38,,2049,,0.7127914428710938,,,,,
38,,2066,,,0.8286516666412354,0.837268590927124,0.4727911353111267,0.8300334215164185,0.8527631759643555
38,,2066,0.808523416519165,,,,,,
,0.0001,2067,,,,,,,
39,,2074,,0.6202051639556885,,,,,
39,,2099,,0.5900683403015137,,,,,
39,,2119,,,0.8370786309242249,0.8458672165870667,0.4741401970386505,0.8490501642227173,0.855434775352478
39,,2119,0.8049219846725464,,,,,,
,1e-05,2120,,,,,,,
40,,2124,,0.5332832336425781,,,,,
40,,2149,,0.6990385055541992,,,,,
40,,2172,,,0.834269642829895,0.8425973653793335,0.46216198801994324,0.8355770707130432,0.8582803010940552
40,,2172,0.7953181266784668,,,,,,
,1e-05,2173,,,,,,,
41,,2174,,0.47765445709228516,,,,,
41,,2199,,0.4362856149673462,,,,,
41,,2224,,0.6831016540527344,,,,,
41,,2225,,,0.8286516666412354,0.8384106159210205,0.46257099509239197,0.8333399295806885,0.8522197008132935
41,,2225,0.8037214875221252,,,,,,
,1e-05,2226,,,,,,,
42,,2249,,0.4846649169921875,,,,,
42,,2274,,0.6076022386550903,,,,,
42,,2278,,,0.8398876190185547,0.8503929376602173,0.45590031147003174,0.8446439504623413,0.8619052767753601
42,,2278,0.819327712059021,,,,,,
,1e-05,2279,,,,,,,
43,,2299,,0.502260684967041,,,,,
43,,2324,,0.48275279998779297,,,,,
43,,2331,,,0.817415714263916,0.8247287273406982,0.4818166196346283,0.8237913846969604,0.8393445611000061
43,,2331,0.8097239136695862,,,,,,
,1e-05,2332,,,,,,,
44,,2349,,0.4491138458251953,,,,,
44,,2374,,0.5443992614746094,,,,,
44,,2384,,,0.834269642829895,0.8441600799560547,0.4634239673614502,0.8393042087554932,0.8598466515541077
44,,2384,0.8031212687492371,,,,,,
,1e-05,2385,,,,,,,
45,,2399,,0.4693903923034668,,,,,
45,,2424,,0.6370143890380859,,,,,
45,,2437,,,0.834269642829895,0.8414090871810913,0.4655883312225342,0.8376282453536987,0.8559783101081848
45,,2437,0.8049219846725464,,,,,,
,1e-05,2438,,,,,,,
46,,2449,,0.5701639652252197,,,,,
46,,2474,,0.5007138252258301,,,,,
46,,2490,,,0.834269642829895,0.8416880965232849,0.4686906039714813,0.832598865032196,0.8549864292144775
46,,2490,0.7887154817581177,,,,,,
,1.0000000000000002e-06,2491,,,,,,,
47,,2499,,0.44651317596435547,,,,,
47,,2524,,0.48568952083587646,,,,,
47,,2543,,,0.8286516666412354,0.835798978805542,0.4630122780799866,0.8337163925170898,0.8430006504058838
47,,2543,0.8061224222183228,,,,,,
,1.0000000000000002e-06,2544,,,,,,,
48,,2549,,0.520453929901123,,,,,
48,,2574,,0.804884672164917,,,,,
48,,2596,,,0.834269642829895,0.843846321105957,0.4655372202396393,0.8379368782043457,0.8615740537643433
48,,2596,0.8181272745132446,,,,,,
,1.0000000000000002e-06,2597,,,,,,,
49,,2599,,0.6216583251953125,,,,,
49,,2624,,0.43992185592651367,,,,,
49,,2649,,1.1611328125,,,,,
49,,2649,,,0.8370786309242249,0.8454998731613159,0.4479399621486664,0.8403646349906921,0.8595483899116516
49,,2649,0.8151260614395142,,,,,,
