epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_f1,val_loss,val_precision,val_recall
,0.001,0,,,,,,,
0,,24,,1.2803802490234375,,,,,
0,,49,,0.719635009765625,,,,,
0,,52,,,0.7359550595283508,0.7562620639801025,0.8466315269470215,0.7607813477516174,0.7922888994216919
0,,52,0.5780312418937683,,,,,,
,0.001,53,,,,,,,
1,,74,,0.9601974487304688,,,,,
1,,99,,0.5957870483398438,,,,,
1,,105,,,0.8202247023582458,0.8316266536712646,0.5600777268409729,0.8263493776321411,0.8399191498756409
1,,105,0.7364946007728577,,,,,,
,0.001,106,,,,,,,
2,,124,,0.6077557802200317,,,,,
2,,149,,0.6831626892089844,,,,,
2,,158,,,0.817415714263916,0.827858030796051,0.5407459139823914,0.8245095014572144,0.847214937210083
2,,158,0.7713085412979126,,,,,,
,0.001,159,,,,,,,
3,,174,,0.5155572891235352,,,,,
3,,199,,0.45639562606811523,,,,,
3,,211,,,0.8455055952072144,0.8541834354400635,0.4789883494377136,0.8566322922706604,0.8710145354270935
3,,211,0.7833133339881897,,,,,,
,0.001,212,,,,,,,
4,,224,,0.6289328336715698,,,,,
4,,249,,0.7175118923187256,,,,,
4,,264,,,0.851123571395874,0.8602933883666992,0.4327138364315033,0.8600803017616272,0.8674224019050598
4,,264,0.7791116237640381,,,,,,
,0.001,265,,,,,,,
5,,274,,0.3021653890609741,,,,,
5,,299,,0.5336048603057861,,,,,
5,,317,,,0.8455055952072144,0.8519241809844971,0.424096941947937,0.8438160419464111,0.8648349642753601
5,,317,0.8217287063598633,,,,,,
,0.001,318,,,,,,,
6,,324,,0.6304621696472168,,,,,
6,,349,,0.7387282848358154,,,,,
6,,370,,,0.851123571395874,0.8556320071220398,0.4350495934486389,0.8586390018463135,0.8611184358596802
6,,370,0.8067227005958557,,,,,,
,0.001,371,,,,,,,
7,,374,,0.7127906084060669,,,,,
7,,399,,0.7823426723480225,,,,,
7,,423,,,0.8567415475845337,0.8633292317390442,0.400831937789917,0.8632971048355103,0.8696146607398987
7,,423,0.8007202744483948,,,,,,
,0.001,424,,,,,,,
8,,424,,0.48530057072639465,,,,,
8,,449,,0.5304014682769775,,,,,
8,,474,,0.42941975593566895,,,,,
8,,476,,,0.8539325594902039,0.8624367117881775,0.39796268939971924,0.8577018976211548,0.8784512281417847
8,,476,0.790516197681427,,,,,,
,0.001,477,,,,,,,
9,,499,,0.3180431127548218,,,,,
9,,524,,0.5505624413490295,,,,,
9,,529,,,0.8595505356788635,0.8666430711746216,0.37187135219573975,0.8633108139038086,0.878753125667572
9,,529,0.8259303569793701,,,,,,
,0.001,530,,,,,,,
10,,549,,0.4753127098083496,,,,,
10,,574,,0.7560057640075684,,,,,
10,,582,,,0.8595505356788635,0.8651480674743652,0.3800041079521179,0.8607273101806641,0.8804805874824524
10,,582,0.8181272745132446,,,,,,
,0.001,583,,,,,,,
11,,599,,0.33227425813674927,,,,,
11,,624,,0.45326942205429077,,,,,
11,,635,,,0.867977499961853,0.8723023533821106,0.3566479980945587,0.8681937456130981,0.8842702507972717
11,,635,0.819327712059021,,,,,,
,0.001,636,,,,,,,
12,,649,,0.6189957857131958,,,,,
12,,674,,0.44078192114830017,,,,,
12,,688,,,0.8623595237731934,0.8690907955169678,0.3525216579437256,0.8655188083648682,0.8825392127037048
12,,688,0.8313325047492981,,,,,,
,0.001,689,,,,,,,
13,,699,,0.34803807735443115,,,,,
13,,724,,0.5071629881858826,,,,,
13,,741,,,0.8595505356788635,0.8626047968864441,0.38002780079841614,0.8598853349685669,0.8709632754325867
13,,741,0.8187274932861328,,,,,,
,0.001,742,,,,,,,
14,,749,,0.3622388243675232,,,,,
14,,774,,0.47037777304649353,,,,,
14,,794,,,0.8623595237731934,0.8643861413002014,0.3436371982097626,0.8609694242477417,0.8701105117797852
14,,794,0.8151260614395142,,,,,,
,0.001,795,,,,,,,
15,,799,,0.4045744240283966,,,,,
15,,824,,0.46550267934799194,,,,,
15,,847,,,0.8764045238494873,0.8810482621192932,0.3332797884941101,0.8818344473838806,0.8812234997749329
15,,847,0.8187274932861328,,,,,,
,0.001,848,,,,,,,
16,,849,,0.5601335763931274,,,,,
16,,874,,0.48981916904449463,,,,,
16,,899,,0.31179046630859375,,,,,
16,,900,,,0.867977499961853,0.8756336569786072,0.36559176445007324,0.874643087387085,0.8877250552177429
16,,900,0.8349339962005615,,,,,,
,0.001,901,,,,,,,
17,,924,,0.34585148096084595,,,,,
17,,949,,0.5121718645095825,,,,,
17,,953,,,0.8623595237731934,0.8699142336845398,0.36271801590919495,0.8646378517150879,0.8790807127952576
17,,953,0.8391356468200684,,,,,,
,0.001,954,,,,,,,
18,,974,,0.3322559595108032,,,,,
18,,999,,0.5293285250663757,,,,,
18,,1006,,,0.8651685118675232,0.8712891340255737,0.3792124092578888,0.8723517656326294,0.8804000616073608
18,,1006,0.8355342149734497,,,,,,
,0.001,1007,,,,,,,
19,,1024,,0.3795245885848999,,,,,
19,,1049,,0.4710449278354645,,,,,
19,,1059,,,0.867977499961853,0.8747298717498779,0.3473050594329834,0.8690748810768127,0.8845959901809692
19,,1059,0.8181272745132446,,,,,,
,0.0001,1060,,,,,,,
20,,1074,,0.3139280080795288,,,,,
20,,1099,,0.5640803575515747,,,,,
20,,1112,,,0.8707864880561829,0.875921905040741,0.36101001501083374,0.8729091882705688,0.8844331502914429
20,,1112,0.8553421497344971,,,,,,
,0.0001,1113,,,,,,,
21,,1124,,0.39217066764831543,,,,,
21,,1149,,0.3971765339374542,,,,,
21,,1165,,,0.8623595237731934,0.8699758052825928,0.35057324171066284,0.8658038973808289,0.878998339176178
21,,1165,0.8493397235870361,,,,,,
,0.0001,1166,,,,,,,
22,,1174,,0.524101734161377,,,,,
22,,1199,,0.4316350221633911,,,,,
22,,1218,,,0.8707864880561829,0.8770195841789246,0.3512955904006958,0.8744869232177734,0.8844331502914429
22,,1218,0.8403361439704895,,,,,,
,0.0001,1219,,,,,,,
23,,1224,,0.3399779200553894,,,,,
23,,1249,,0.43268701434135437,,,,,
23,,1271,,,0.867977499961853,0.8745201826095581,0.3736354112625122,0.869898796081543,0.8879703283309937
23,,1271,0.8421368598937988,,,,,,
,1e-05,1272,,,,,,,
24,,1274,,0.48095256090164185,,,,,
24,,1299,,0.30008772015571594,,,,,
24,,1324,,1.479736328125,,,,,
24,,1324,,,0.8764045238494873,0.8823341727256775,0.35630863904953003,0.8791553378105164,0.8917582035064697
24,,1324,0.84333735704422,,,,,,
,1e-05,1325,,,,,,,
25,,1349,,0.5444490909576416,,,,,
25,,1374,,0.4973560571670532,,,,,
25,,1377,,,0.8623595237731934,0.865379273891449,0.3723283112049103,0.8603919744491577,0.8771867752075195
25,,1377,0.8469387888908386,,,,,,
,1e-05,1378,,,,,,,
26,,1399,,0.4132550358772278,,,,,
26,,1424,,0.37313738465309143,,,,,
26,,1430,,,0.8651685118675232,0.8680556416511536,0.3741289973258972,0.8666485548019409,0.8769415616989136
26,,1430,0.8391356468200684,,,,,,
,1e-05,1431,,,,,,,
27,,1449,,0.3569967448711395,,,,,
27,,1474,,0.39156103134155273,,,,,
27,,1483,,,0.8623595237731934,0.8706037998199463,0.34492984414100647,0.8648578524589539,0.8826197385787964
27,,1483,0.8505402207374573,,,,,,
,1.0000000000000002e-06,1484,,,,,,,
28,,1499,,0.5629099011421204,,,,,
28,,1524,,0.29364389181137085,,,,,
28,,1536,,,0.867977499961853,0.8730677366256714,0.3646100163459778,0.8697800636291504,0.8842684626579285
28,,1536,0.8229291439056396,,,,,,
,1.0000000000000002e-06,1537,,,,,,,
29,,1549,,0.3551904261112213,,,,,
